acao,categoria_economica,cpf_cnpj,data_empenho,elemento_despesa,especie_empenho,funcao,grupo_despesa,historico_empenho,licitacao_modalidade,licitacao_sequencial_modalidade,modalidade_aplicacao,nome_razao_social,num_empenho,programa,subelemento_despesa,subfuncao,tipo,tipo_empenho,unidade_jurisdicionada,unidade_orcamentaria
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00007261240443,16/04/2018,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 2164 2013 PELO PROGRAMA BOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO MARAO A JUNHO 2018 DESTINO CARUARU,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,LUCIO PETTERSON TORRES DA SILVA,00007261240443,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00011461371414,16/04/2018,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 2164 2013 PELO PROGRAMA BOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO MARAO A JUNHO 2018 DESTINO CARUARU,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,RAMON GONÇALVES DOS SANTOS,00011461371414,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00011084358409,16/04/2018,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 2164 2013 PELO PROGRAMA BOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO MARAO A JUNHO 2018 DESTINO CARUARU,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,YLKA DANIELLE FEITOZA PRADO MAGALHÃES,00011084358409,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00010663543401,16/04/2018,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 2164 2013 PELO PROGRAMA BOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO MARAO A JUNHO 2018 DESTINO CAMPINA GRANDE,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,COSMO MARCIO DOS SANTOS,00010663543401,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00012515552412,16/04/2018,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 2164 2013 PELO PROGRAMA BOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO MARAO A JUNHO 2018 DESTINO CAMPINA GRANDE,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,EVELLYN LOUISE MELO DA SILVA,00012515552412,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00070223565482,16/04/2018,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 2164 2013 PELO PROGRAMA BOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO MARAO A JUNHO 2018 DESTINO CAMPINA GRANDE,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,JACKSON DANRLEY DE SOUSA,00070223565482,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00010761394427,16/04/2018,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 2164 2013 PELO PROGRAMA BOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO MARAO A JUNHO 2018 DESTINO CAMPINA GRANDE,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,JOYCE KELLY SILVA,00010761394427,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00005702060490,16/04/2018,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 2164 2013 PELO PROGRAMA BOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO MARAO A JUNHO 2018 DESTINO CAMPINA GRANDE,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,MARIA GORETE SILVA LIMA,00005702060490,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00010887273440,16/04/2018,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 2164 2013 PELO PROGRAMA BOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO MARAO A JUNHO 2018 DESTINO CAMPINA GRANDE,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,RENATO DOUGLAS SILVA DE SOUZA,00010887273440,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
APOIO A ATIVIDADES FESTIVAS CULTURAIS E FOLCLORICAS,Despesas Correntes,19243077000110,17/05/2018,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Cultura,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM PRESTAAAO DE SERVIAOS DA APRESENTAAAO ARTISTICA DO CANTOR NALDO JOSE FORRO IN DEUS DO EVENTO FESTA DE SANTO ANTONIO DIA 15062018 EM POAO FUNDO NESTE MUNICIPIO CONFORME DOCUMENTAAAO EM ANEXO,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,ANTONIO GUSTAVO SAMPAIO BARBOSAME,19243077000110,DIFUSAO CULTURAL,SEM SUBELEMENTO,Difusão Cultural,Pessoa Jurídica,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,SECRETARIA DE GOVERNO EDESENVOLVIMENTOSOCIAL
MANUTENCAO DO NASF,Despesas Correntes,00040362965404,02/01/2018,Outros Serviços de Terceiros – Pessoa Física,Original,Saúde,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERENTE AO 5 TERMO ADITIVO PARA LOCAAAO DE IMAVEL PARA FUNCIONAR COMO SEDE O POSTO DE SAADE DA FAMALIA DONA LICA SITUADA NA RUA JOSA MORAES ARAGAO N 32 DONA LICA DESTE MUNICAPIO DE SANTA CRUZ DO CAPIBARIBE PE NO PERAODO DE JANEIRO A DEZEMBRO DE 2018 CONFORME CONTRATO N 0132014 E PROCESSO LICITATARIO N 0102014,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,PAULO PEREIRA DE LIRA,00040362965404,ASSISTENCIA MEDICA E SANITARIA,SEM SUBELEMENTO,Atenção Básica,Pessoa Física,3 - Global,Fundo Municipal de Saúde de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAUDE
MANUTENCAO DO NASF,Despesas Correntes,12596209000149,10/01/2018,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Saúde,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERENTE LOCAAAO DE IMAVEL PARA FUNCIONAR COMO SEDE O POSTO DE SAADE DA FAMALIA CENTRO SITUADA NA AV PADRE ZUZINHA N 267 CENTRO DESTE MUNICAPIO DE SANTA CRUZ DO CAPIBARIBE PE NO PERAODO DE JANEIRO A DEZEMBRO DE 2018 CONFORME CONTRATO N 0072018 PROCESSO LICITATARIO N 0052018 E DISPENSA N 0022018,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,IMOBILIARIA NEVES LTDA,12596209000149,ASSISTENCIA MEDICA E SANITARIA,SEM SUBELEMENTO,Atenção Básica,Pessoa Jurídica,3 - Global,Fundo Municipal de Saúde de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAUDE
MANUTENCAO CENTRAL DE REGULACAO,Despesas Correntes,07653117000113,28/02/2018,Material de Consumo,Original,Saúde,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERENTE AQUISIAAO DE GENEROS ALIMENTICIOS PERECIVEIS E NAO PERECIVEIS PARA ATENDER AS NECESSIDADES DA UNIDADE DE PRONTO ATENDIMENTO UPA DESTE MUNICIPIO DE SANTA CRUZ DO CAPIBARIBE PE NO PERIODO ESTIMADO DE 06 MESES CONFORME PROCESSO LICITATORIO N 0012018 E PREGAO PRESENCIAL N 0012018,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,VALE COMÉRCIO LTDA - ME,07653117000113,ASSISTENCIA MEDICA E SANITARIA,SEM SUBELEMENTO,Administração Geral,Pessoa Jurídica,2 - Estimativo,Fundo Municipal de Saúde de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAUDE
MANUTENCAO DO NASF,Despesas Correntes,12435233000104,07/03/2018,Material de Consumo,Original,Saúde,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERENTE AQUISIAAO DE COMBUSTIVEIS E LUBRIFICANTES PARA A MANUTENAAO DA FROTA DE VEACULOS A DISPOSIAAO DA ATENAAO BASICA DESTE MUNICIPIO DE SANTA CRUZ DO CAPIBARIBE PE CONFORME PROCESSO LICITATORIO N 0072018 E PREGAO PRESENCIAL N 0052018 NO PERIODO DE 06 MESES,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,AUTO POSTO BADU LTDAEPP,12435233000104,ASSISTENCIA MEDICA E SANITARIA,SEM SUBELEMENTO,Atenção Básica,Pessoa Jurídica,2 - Estimativo,Fundo Municipal de Saúde de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAUDE
PROG VIGILANCIA SANITEPIDEMIOLOGICA E AMBIENTAL,Despesas Correntes,12435233000104,07/03/2018,Material de Consumo,Original,Saúde,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERENTE AQUISIAAO DE COMBUSTIVEIS E LUBRIFICANTES PARA A MANUTENAAO DA FROTA DE VEACULOS A DISPOSIAAO DA VIGILANCIA DESTE MUNICIPIO DE SANTA CRUZ DO CAPIBARIBE PE CONFORME PROCESSO LICITATORIO N 0452017 E PREGAO PRESENCIAL N 0342017 NO PERIODO ESTIMADO DE 06 MESES,Dispensa por valor,0000/2018,APLICAÇÕES DIRETAS,AUTO POSTO BADU LTDAEPP,12435233000104,ASSISTENCIA MEDICA E SANITARIA,SEM SUBELEMENTO,Vigilância Sanitária,Pessoa Jurídica,2 - Estimativo,Fundo Municipal de Saúde de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAUDE
