acao,categoria_economica,cpf_cnpj,data_empenho,elemento_despesa,especie_empenho,funcao,grupo_despesa,historico_empenho,licitacao_modalidade,licitacao_sequencial_modalidade,modalidade_aplicacao,nome_razao_social,num_empenho,programa,subelemento_despesa,subfuncao,tipo,tipo_empenho,unidade_jurisdicionada,unidade_orcamentaria
MANUTENÇÃO DA EDUCAÇÃO BÁSICA,Despesas Correntes,09769035000164,04/01/2021,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA REF.AS DESPESAS COM SERVIÇOS DE ÁGUA E ESGOTO DO EXERCÍCIO DE 2021.,Sem licitação,0000/2021,APLICAÇÕES DIRETAS,COMPESA - COMPANHIA PERNAMBUCANA DE SANEAMENTO,09769035000164,ENSINO REGULAR,SERVIÇOS DE ÁGUA E ESGOTO,368,Pessoa Jurídica,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCAÇÃO
MANUTENÇAO DE LIMPEZA PÚBLICA,Despesas Correntes,11863530000180,16/03/2021,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Urbanismo,Outras Despesas Correntes,"VALOR QUE SE EMPENHA REFERENTE , A PRESTAÇÃO DOS SERVIÇOS DE COLETA , TRANSPORTE, TRATAMENTO E DISPOSIÇÃO FINAL DE RESÍDUOS SÓLIDOS PROVENIENTES DOS SERVIÇOS DE SAÚDE , CONFORME ESPECIFICAÇÕES, QUANTITATIVOS E CONDIÇÕES ESTABELECIDAS NO PROJETO BÁSICO.PELO PERÍODO DE 12 MESES COM INICIO 16/03/2021 COM TERMINO FINAL NO DIA 16/03/2022.",Sem licitação,0000/2021,APLICAÇÕES DIRETAS,BRASCON GESTAO AMBIENTAL LTDA,11863530000180,LIMPEZA PÚBLICA,SEM SUBELEMENTO,Serviços Urbanos,Pessoa Jurídica,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA EXECUTIVA DE HABITAÇÃO E SERVIÇOS PÚBLI
GESTÃO TÉCNICA DO FMS,Despesas Correntes,00099999999999,23/03/2021,Contratação por Tempo Determinado,Original,Saúde,Pessoal e Encargos Sociais,VALOR QUE SE EMPENHA REFERE-SE A FOLHA DE PAGAMENTO CONTRATADOS S A D ESTIMATIVO PARA 2021,Sem licitação,0000/2021,APLICAÇÕES DIRETAS,FOLHA DE PAGAMENTO,00099999999999,ADMINISTRAÇÃO GERAL,SEM SUBELEMENTO,Administração Geral,Folha de Pagamento,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAÚDE
PROGRAMA SAÚDE DA FAMÍLIA,Despesas Correntes,00010508740487,07/05/2021,Outros Serviços de Terceiros – Pessoa Física,Original,Saúde,Outras Despesas Correntes,"VALOR QUE SE EMPENHA REFERENTE AO CONTRATO A LOCAÇÃO DO IMOVEL SITUADO NA RUA SAO JOAQUIM, S/N, BAIRRO PALESTINA, SANTA CRUZ DO CAPIBARIBE, DESTINADO AO FUNCIONAMENTO DO POSTO DE SAUDE DA FAMILIA (PSF) DO BAIRRO PALESTINA - REPRESENTADO PELA SRA MARCIA ELBA ARAGAO E MARIA GRACIENE DE LIMA (GENITORA DE LEVI EMMANUEL DE LIMA ARAGAO) CONFORME CONTRATO Nº 20/2021",Sem licitação,0000/2021,APLICAÇÕES DIRETAS,IZAIAS TEODORO ARAGAO,00010508740487,ASSISTÊNCIA MÉDICA E SANITÁRIA,LOCAÇÃO DE IMÓVEIS,Atenção Básica,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAÚDE
PROGRAMA SAÚDE DA FAMÍLIA,Despesas Correntes,00099999999999,04/01/2021,Contratação por Tempo Determinado,Original,Saúde,Pessoal e Encargos Sociais,VALOR QUE SE EMPENHA REFERENTE A FOLHA DE PAGAMENTO DO PSF PROG SAUDE DA FAMILIA RELATIVO AO EXERCICIO 2021.,Sem licitação,0000/2021,APLICAÇÕES DIRETAS,FOLHA DE PAGAMENTO,00099999999999,ASSISTÊNCIA MÉDICA E SANITÁRIA,SEM SUBELEMENTO,Atenção Básica,Folha de Pagamento,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAÚDE
PROGRAMA SAÚDE DA FAMÍLIA,Despesas Correntes,10835932000108,04/01/2021,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Saúde,Outras Despesas Correntes,VALOR ESTIMATIVO QUE SE EMPENHA REFERENTE AO CONSUMO DE ENERGIA ONDE FUNCIONA O PSF NO PERIODO DE 2021,Sem licitação,0000/2021,APLICAÇÕES DIRETAS,CELPE - COMPANHIA ENERGETICA DE PERNAMBUCO,10835932000108,ASSISTÊNCIA MÉDICA E SANITÁRIA,"OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA",Atenção Básica,Pessoa Jurídica,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAÚDE
ENFRENTAMENTO DA EMERGÊNCIA COVID-19,Despesas Correntes,05011743000180,19/03/2021,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Saúde,Outras Despesas Correntes,"VALOR QUE SE EMPENHA REFERENTE A LOCAÇÃO DE EQUIPAMENTOS HOSPITALARES, CONFORME ESPECIFICAÇÕES E CONDIÇÕES ESTABELECIDAS NO PROJETO BASICO, DESTINADOS A INSTALAÇÃO E FUNCIONAMENTO DO HOSPITAL DE CAMPANHA SITUADO NA RUA PROJETADA Nº 13 BAIRRO MARIA VIEIRA SANTA CRUZ DO CAPIBARIBE PE NO PERIODO DE 06 (SEIS) MESES CONFORME PROCESSO DE DISENSA DE LICITAÇÃO Nº 008/2021 - DISPENSA DE LICITAÇÃO 007/2021CONTRATO Nº 010/2021",Sem licitação,0000/2021,APLICAÇÕES DIRETAS,ASTECH REPRESENTACOES ASSISTENCIA E COMERCIO DE PRODUTOS HOSPITALAR EIRELI,05011743000180,ADMINISTRAÇÃO GERAL,"OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA",Administração Geral,Pessoa Jurídica,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAÚDE
ENFRENTAMENTO DA EMERGÊNCIA COVID-19,Despesas Correntes,26994803000100,04/05/2021,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Saúde,Outras Despesas Correntes,"VALOR QUE SE EMPENHA REFERENTE A CONTRATAÇÃO DE LOCAÇÃO DE ESTRUTURAS E CONTRATAÇÃO DE EQUIPE DE APOIO PARA ATENDER AS NECESSIDADES DE AÇÕES DE URGENCIA PARA O ENFRETAMENTO DO COVID 19 CONFORME CONTRATO Nº 016/2021 - CPL/SMS PROCESSO DE DISPENSA DE LICITAÇÃO Nº 020/2021 DISPENSA DE LICITAÇÃO Nº 013/2021, PELO PERIODO DE 90 (NOVENTA) DIAS. (NOTA DE EMPENHO COMPLEMENTAR AO Nº 793)",Sem licitação,0000/2021,APLICAÇÕES DIRETAS,ELLO3 PROMOCOES E EVENTOS EIRELI,26994803000100,ADMINISTRAÇÃO GERAL,"OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA",Administração Geral,Pessoa Jurídica,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAÚDE
MANUTENÇÃO DA UNIDADE DE PRONTO ATENDIMENTO-UPA,Despesas Correntes,21609217000254,04/01/2021,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Saúde,Outras Despesas Correntes,"VALOR QUE SE EMPENHA REFERENTE A PRESTAÇAO DE SERVIÇOS MEDICOS COMPLEMENTARES POR PESSOA JURIDICA PREFERENCIALMENTE EM FINS LUCRATIVOS PARA A REDE PUBLICA DE SAUDE DO MUNICIPIO DE SANTA CRUZ DO CAPIBARIBE - PE, CONFORME TERMO ADITIVO DO PROCESSO LICITATORIO Nº 030/2019 CREDENCIAMENTO 001/2019 NO PERIODO DE JANEIRO A 06 DE SETEMBRO DE 2021 DA UPA 24HRS",Sem licitação,0000/2021,APLICAÇÕES DIRETAS,MEDICALMAIS SERVIÇOS EM SAUDE LTDA,21609217000254,ASSISTÊNCIA MÉDICA E SANITÁRIA,"OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA",Assistência Hospitalar Ambulatorial,Pessoa Jurídica,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAÚDE
GESTÃO TÉCNICA E ADMINISTRATIVA DA SECRETARIA,Despesas Correntes,29979036000140,07/05/2021,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Administração,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERENTE A DESPESA COM O PATRONAL DO INSS DAS DEMAIS SECRETARIAS.(COMPLEMENTAÇÃO DA NE 309).,Sem licitação,0000/2021,APLICAÇÕES DIRETAS,INSTITUTO NACIONAL DO SEGURO SOCIAL - INSS,29979036000140,ADMINISTRAÇÃO GERAL,"OUTROS SERVIÇOS DE TERCEIROS, PESSOA JURÍDICA",Administração Geral,Pessoa Jurídica,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE PLANEJAMENTO E GESTÃO DE PESSOAS
