acao,categoria_economica,cpf_cnpj,data_empenho,elemento_despesa,especie_empenho,funcao,grupo_despesa,historico_empenho,licitacao_modalidade,licitacao_sequencial_modalidade,modalidade_aplicacao,nome_razao_social,num_empenho,programa,subelemento_despesa,subfuncao,tipo,tipo_empenho,unidade_jurisdicionada,unidade_orcamentaria
GESTAO TECNICA E ADMINISTRATIVA DA SECRETARIA,Despesas Correntes,13597112000113,18/01/2019,Material de Consumo,Original,Urbanismo,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM FORNECIMENTO PARCELADO DE COMBUSTAVEIS ALEOS FILTROS E LUBRIFICANTES PARA ATENDER AS NECESSIDADES DA SECRETARIA DE DESENVOLVIMENTO URBANO CONTRATO N 0032019 PROCESSO N 0012019 PREGAO N 0012019 COM PRAZO ATA 31122019 CONFORME EM ANEXO,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,POSTO DE COMBUSTIVEL BATISTA E FERREIRA LTDA,13597112000113,PLANEJAMENTO URBANO,SEM SUBELEMENTO,Infra-Estrutura Urbana,Pessoa Jurídica,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE DESENVOLVIMENTO URBANO
PAVIMENTACAO DE VIAS PUBLICAS,Despesas de Capital,12775154000134,14/02/2019,Obras e Instalações,Original,Urbanismo,Investimentos,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM PRESTAAAO DE SERVIAOS DE CALAAMENTO E MEIO FIO DA RUA VEREADOR LINDOLFO FRANCELINO ARAGAO NESTE MUNICAPIO CONFORME SOLICITAAAO EM ANEXO,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,JANE K S SILVA,12775154000134,PLANEJAMENTO URBANO,SEM SUBELEMENTO,Infra-Estrutura Urbana,Pessoa Jurídica,1 - Ordinário,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE DESENVOLVIMENTO URBANO
GESTAO TECNICA E ADMINISTRATIVA DA SECRETARIA DE GOVERNO,Despesas Correntes,13597112000113,18/01/2019,Material de Consumo,Original,Administração,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM FORNECIMENTO PARCELADO DE COMBUSTAVEIS ALEOS FILTROS E LUBRIFICANTES PARA ATENDER AS NECESSIDADES DA SECRETARIA DE GOVERNO CONTRATO N 0032019 PROCESSO N 0012019 PREGAO N 0012019 COM PRAZO ATA 31122019 CONFORME EM ANEXO,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,POSTO DE COMBUSTIVEL BATISTA E FERREIRA LTDA,13597112000113,SUPERVISAO E COORDENACAO SUPERIOR,SEM SUBELEMENTO,Administração Geral,Pessoa Jurídica,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE GOVERNO E DESENVOLVIMENTOSOCIAL
BLOCO DE FINANCIAMENTO DA PROTECAO SOCIAL BASICA,Despesas Correntes,03183592000112,02/05/2019,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Assistência Social,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERE SE AO FORNECIMENTO DE 258 GARRAFAES DE AGUA MINERAL DE 20 L DESTINADOS AO SCFV SERVIAO DE CONVIVANCIA E FORTALECIMENTO DE VANCULOS CONFORME NOTA FISCAL NU 3013,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,AGUA MINERAL E GELO DA ILHA,03183592000112,ASSISTENCIA SOCIAL GERAL,SEM SUBELEMENTO,Assistência Comunitária,Pessoa Jurídica,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL
GESTAO TECNICA E ADMINISTRATIVA DA SECRETARIA,Despesas Correntes,13265128000129,22/01/2019,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Administração,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM 1 ADITIVO DE PRESTAAAO DE SERVIAOS DE ASSESSORIA EM RECURSOS HUMANOS LOCAAAO MANUTENAAO DE SISTEMAS SOFTWARES FOLHA PAGAMENTO PATRIMANIO PROTOCOLO COM LICENCIAMENTO INSTALAAAO IMPLANTAAAO E SERVIAOS DE SUPORTE TACNICO DESENVOLV PORTAL PABLICO DE TRANSPARANCIA DOS ATOS DE ADMINISTRAAAO PROCESSO 0282017 PREGAO 0112017 CONTRATO 0332017 COM PRAZO ATA 26052019 CONFORME EM ANEXO,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,CENTRO TECNICO DE CONTABILIDADE E GESTAO PUBLICA LTDA EPP,13265128000129,ADMINISTRACAO GERAL,SEM SUBELEMENTO,Administração Geral,Pessoa Jurídica,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE PLANEJAMENTO E GESTAO DE PESSOAS
BLOCO DE FINANCIAMENTO DA PROTECAO SOCIAL BASICA,Despesas Correntes,03183592000112,02/05/2019,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Assistência Social,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERE SE AO FORNECIMENTO DE 28 GARRAFAES DE AGUA MINERAL DE 20 L DESTINADOS AO CRAS CENTRO DE REFERENCIA EM ASSISTENCIA SOCIAL CONFORME NOTA FISCAL NU 3017,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,AGUA MINERAL E GELO DA ILHA,03183592000112,ASSISTENCIA SOCIAL GERAL,SEM SUBELEMENTO,Assistência Comunitária,Pessoa Jurídica,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL
CONST AMP E RE DE GINASIOS QUAD E CAMPOS ESPORTIVOS,Despesas de Capital,18328135000146,28/02/2019,Obras e Instalações,Original,Desporto e Lazer,Investimentos,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM PRESTAAAO DE SERVIAOS DE REFORMA DO ESTADIO MUNICIPAL ARI BARBOSA NA RUA MARIA PAULINA DA CONCEIAAO BAIRRO NOVA SANTA NESTE MUNICAPIO PROCESSO N 0042019 CONVITE N 0012019 CONTRATO N 0042019 CONFORME CONTRATO EM ANEXO,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,GMS EMPREENDIMENTOS IMOBILIARIOS LTDA,18328135000146,DESPORTO AMADOR,SEM SUBELEMENTO,Desporto Comunitário,Pessoa Jurídica,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE DESENVOLVIMENTO URBANO
BLOCO DE PROTECAO SOCIAL ESPECIAL DE MEDIA E ALTA COMPLEXIDADE,Despesas Correntes,03183592000112,02/05/2019,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Assistência Social,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERE SE AO FORNECIMENTO DE 98 GARRAFAES DE AGUA MINERAL DE 20 L DESTINADOS A CASA DE ACOLHIMENTO DESTE MUNICAPIO CONFORME NOTA FISCAL NU 3014,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,AGUA MINERAL E GELO DA ILHA,03183592000112,ASSISTENCIA SOCIAL GERAL,SEM SUBELEMENTO,Assistência Comunitária,Pessoa Jurídica,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL
APOIO AO PRODUTOR RURAL,Despesas Correntes,01612452000197,20/03/2019,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Agricultura,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM PAGAMENTO DE BOLETOS CORRESPONDENTES AO APORTE DO MUNICAPIO REFERENTE A FUNDOS GARANTIDORES E SOCIAIS DO GARANTIA SAFRA EXERCACIO 20182019 SENDO ASSIM O VALOR GLOBAL DE R397800 PARCELADO EM 4 BOLETOS DE R99450 CADA CONFORME DOCUMENTAAAO EM ANEXO,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,MINISTERIO DO DESENVOLVIMENTO AGRARIOMDA,01612452000197,EXTENSAO RURAL,SEM SUBELEMENTO,Extenção Rural,Pessoa Jurídica,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DEDESENVOLVIMENTO ECONOMICO E AGRICULTU
BLOCO DE PROTECAO SOCIAL ESPECIAL DE MEDIA E ALTA COMPLEXIDADE,Despesas Correntes,03183592000112,02/05/2019,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Assistência Social,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERE SE AO FORNECIMENTO DE 27 GARRAFAES DE AGUA MINERAL DE 20 L DESTINADOS AO CREAS CENTRO DE REFERENCIA ESPECIAL DE ASSISTENCIA SOCIAL CONFORME NOTA FISCAL NU 3018,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,AGUA MINERAL E GELO DA ILHA,03183592000112,ASSISTENCIA SOCIAL GERAL,SEM SUBELEMENTO,Assistência Comunitária,Pessoa Jurídica,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL
GESTAO TECNICA E ADMINISTRATIVA DA SECRETARIA,Despesas Correntes,13328542000130,25/03/2019,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Urbanismo,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM LOCAAAO DE VEACULOSEQUIPAMENTOS PARA SUPRIR AS NECESSIDADES DA SECRETARIA DE DESENVOLVIMENTO URBANO PROCESSO N 0882013 PREGAO N 0272013 CONTRATO N 1122013 NO PERAODO DE 12122018 A 12122019 CONFORME 5U ADITIVO EM ANEXO,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,DESTAQUE LOCADORA DE VEÍCULOS LTDA,13328542000130,PLANEJAMENTO URBANO,SEM SUBELEMENTO,Infra-Estrutura Urbana,Pessoa Jurídica,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE DESENVOLVIMENTO URBANO
PROGRAMA BOLSA FAMILIAIGD,Despesas Correntes,03183592000112,02/05/2019,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Assistência Social,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERE SE AO FORNECIMENTO DE 150 GARRAFAES DE AGUA MINERAL DE 20 L DESTINADOS AO PROGRAMA BOLSA FAMALIA DESTE MUNICAPIO CONFORME NOTA FISCAL NU 3016,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,AGUA MINERAL E GELO DA ILHA,03183592000112,ASSISTENCIA SOCIAL GERAL,SEM SUBELEMENTO,Assistência Comunitária,Pessoa Jurídica,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL
ADMINISTRACAO DISTRITAL DO PARA,Despesas Correntes,29108572000170,03/01/2019,Material de Consumo,Original,Administração,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM FORNECIMENTO DE PEAAS PARA O DESSALINIZADOR DA VILA DO PARA CONFORME DOCUMENTAAAO EM ANEXO,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,JOSEMIR NUNES DE LIMA EIRELI,29108572000170,SUPERVISAO E COORDENACAO SUPERIOR,SEM SUBELEMENTO,Administração Geral,Pessoa Jurídica,1 - Ordinário,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE GOVERNO E DESENVOLVIMENTOSOCIAL
GESTAO TECNICA E ADMINISTRATIVA DO GABINETE DO PREFEITO,Despesas Correntes,10091569000163,17/01/2019,Vencimentos e Vantagens Fixas – Pessoal Civil,Original,Administração,Pessoal e Encargos Sociais,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM A FOLHA DE PAGAMENTO DO GABINETE DO PREFEITO NO EXERCACIO DE 2019 COMISSIONADOS,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,GABINETE DO VICE PREFEITO- ELETIVO,10091569000163,SUPERVISAO E COORDENACAO SUPERIOR,SEM SUBELEMENTO,Administração Geral,Pessoa Jurídica,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,GABINETE DO PREFEITO
GESTAO TECNICA E ADMINISTRATIVA DA SECRETARIA,Despesas Correntes,10835932000108,02/01/2019,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Urbanismo,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINA SE A CUSTEAR DESPESAS COM SERVIAOS DE ENERGIA ELATRICA PARA SUPRIR AS NECESSIDADES DOS PRADIOS DESTA PREFEITURA NO EXERCACIO DE 2019,Dispensa por valor,0000/2019,APLICAÇÕES DIRETAS,CELPE - COMPANHIA ENERGETICA DE PERNAMBUCO,10835932000108,PLANEJAMENTO URBANO,SEM SUBELEMENTO,Infra-Estrutura Urbana,Pessoa Jurídica,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE DESENVOLVIMENTO URBANO
