acao,categoria_economica,cpf_cnpj,data_empenho,elemento_despesa,especie_empenho,funcao,grupo_despesa,historico_empenho,licitacao_modalidade,licitacao_sequencial_modalidade,modalidade_aplicacao,nome_razao_social,num_empenho,programa,subelemento_despesa,subfuncao,tipo,tipo_empenho,unidade_jurisdicionada,unidade_orcamentaria
PROGRAMA BOLSA UNIVERSITÁRIA,Despesas Correntes,00011249144477,02/03/2015,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,CAMPINA GRANDE. PERÍODO FEVEREIRO À JUNHO/2015.,Sem licitação,0000/2015,APLICAÇÕES DIRETAS,AMANDA JESSICA GOMES DA SILVA,00011249144477,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCAÇÃO
PROGRAMA BOLSA UNIVERSITÁRIA,Despesas Correntes,00001163201413,02/03/2015,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,CAMPINA GRANDE. PERÍODO FEVEREIRO À JUNHO/2015.,Sem licitação,0000/2015,APLICAÇÕES DIRETAS,CLEDSON JOSE DA COSTA,00001163201413,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCAÇÃO
PROGRAMA BOLSA UNIVERSITÁRIA,Despesas Correntes,00010322601495,02/03/2015,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,CAMPINA GRANDE. PERÍODO FEVEREIRO À JUNHO/2015.,Sem licitação,0000/2015,APLICAÇÕES DIRETAS,ELIZABETH AMORIM DA SILVA,00010322601495,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCAÇÃO
PROGRAMA BOLSA UNIVERSITÁRIA,Despesas Correntes,00009290723408,02/03/2015,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,CAMPINA GRANDE. PERÍODO FEVEREIRO À JUNHO/2015.,Sem licitação,0000/2015,APLICAÇÕES DIRETAS,ISABELLY DE LIMA CARVALHO,00009290723408,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCAÇÃO
PROGRAMA BOLSA UNIVERSITÁRIA,Despesas Correntes,00010452483476,02/03/2015,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,CAMPINA GRANDE. PERÍODO FEVEREIRO À JUNHO/2015.,Sem licitação,0000/2015,APLICAÇÕES DIRETAS,JACQUELINE TORRES SILVA,00010452483476,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCAÇÃO
PROGRAMA BOLSA UNIVERSITÁRIA,Despesas Correntes,00006341836481,02/03/2015,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,CAMPINA GRANDE. PERÍODO FEVEREIRO À JUNHO/2015.,Sem licitação,0000/2015,APLICAÇÕES DIRETAS,JOSE RONALDO PACAS JUNIOR,00006341836481,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCAÇÃO
PROGRAMA BOLSA UNIVERSITÁRIA,Despesas Correntes,00011166407403,02/03/2015,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,CAMPINA GRANDE. PERÍODO FEVEREIRO À JUNHO/2015.,Sem licitação,0000/2015,APLICAÇÕES DIRETAS,LUCAS YURI AMORIM SILVA,00011166407403,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCAÇÃO
PROGRAMA BOLSA UNIVERSITÁRIA,Despesas Correntes,00001363391402,02/03/2015,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,CAMPINA GRANDE. PERÍODO FEVEREIRO À JUNHO/2015.,Sem licitação,0000/2015,APLICAÇÕES DIRETAS,MARIA JOSE DA SILVA,00001363391402,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCAÇÃO
PROGRAMA BOLSA UNIVERSITÁRIA,Despesas Correntes,00010694646431,02/03/2015,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,CAMPINA GRANDE. PERÍODO FEVEREIRO À JUNHO/2015.,Sem licitação,0000/2015,APLICAÇÕES DIRETAS,ROMARIO SOARES DOS SANTOS,00010694646431,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCAÇÃO
PROGRAMA BOLSA UNIVERSITÁRIA,Despesas Correntes,00037065865843,02/03/2015,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,CAMPINA GRANDE. PERÍODO FEVEREIRO À JUNHO/2015.,Sem licitação,0000/2015,APLICAÇÕES DIRETAS,VANESSA EMILIA DE OLIVEIRA NUNES,00037065865843,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCAÇÃO
