acao,categoria_economica,cpf_cnpj,data_empenho,elemento_despesa,especie_empenho,funcao,grupo_despesa,historico_empenho,id_empenho,licitacao_modalidade,licitacao_sequencial_modalidade,modalidade_aplicacao,nome_razao_social,num_empenho,programa,subelemento_despesa,subfuncao,tipo,tipo_empenho,unidade_jurisdicionada,unidade_orcamentaria
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00003639982410,27/01/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO A JUNHO2017 DESTINO CARUARU,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,CIDICLEY DEODATO BATISTA,0000000344,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00097724700206,27/01/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO A JUNHO2017 DESTINO CARUARU,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,GUTEMBERG MENEZES QUEIROZ,0000000360,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00008390892448,27/01/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO A JUNHO2017 DESTINO CARUARU,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,MATHEUS RIBEIRO BARROS CORREIA,0000000383,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00001812038470,27/01/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO A JUNHO2017 DESTINO CAMPINA GRANDE,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,BIANCA KAROLINE FEITOSA PRADO MAGALHAES,0000000399,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00009176581403,27/01/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO AJUNHO2017 DESTINO CAMPINA GRANDE,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,GIRLENIA DOS SANTOS SILVA,0000000415,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00005224170435,27/01/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO AJUNHO2017 DESTINO CAMPINA GRANDE,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,JOSE ELYDRAYTON MONTEIRO DE OLIVEIRA,0000000430,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00009469235401,27/01/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO AJUNHO2017 DESTINO CAMPINA GRANDE,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,MARIA VALDILENE DA SILVA,0000000446,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00010467119465,01/02/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO AJUNHO2017 DESTINO CAMPINA GRANDE,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,RAYANE MARIA PESSOA,0000000463,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00010654713430,01/02/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO AJUNHO2017 DESTINO CAMPINA GRANDE,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,ALANE ALVES DE SOUZA,0000000495,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00010761394427,02/02/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO AJUNHO2017 DESTINO CAMPINA GRANDE,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,JOYCE KELLY SILVA,0000000512,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00011029954445,02/02/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO AJUNHO2017 DESTINO CARUARU,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,EVERTON GABRIEL AMORIM MONTE,0000000533,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
PROGRAMA BOLSA UNIVERSITARIA,Despesas Correntes,00008692754455,02/02/2017,Auxílio Financeiro a Estudantes,Original,Educação,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM AUXILIO UNIVERSITARIO COMO PREVISTO NA LEI 21642013 PELO PROGRAMABOLSA UNIVERSITARIA DESTA PREFEITURA PERIODO FEVEREIRO AJUNHO2017 DESTINO CARUARU,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,JOSEFA GABRIELA MOURA BEZERRA ARAUJO,0000000563,TRANSPORTE ESCOLAR,SEM SUBELEMENTO,Ensino Superior,Pessoa Física,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE EDUCACAO
RECURSOS PARA REGULARIZAR PRECATORIOS,Despesas Correntes,13597112000113,02/02/2017,Material de Consumo,Original,Administração,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM FORNECIMENTO PARCELADO DE COMBUSTIVEIS OLEOS FILTROS E LUBRIFICANTES DESTINADOS A ATENDER AS NECESSIDADES DA SECRETARIA DE ADMINISTRACAO NO EXERCICIO DE 2017 CONTRATO COM PRAZO ATE 31 DE DEZEMBRO DE 2017 CONFORME EM ANEXO,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,POSTO DE COMBUSTIVEL BATISTA E FERREIRA LTDA,0000000601,ADMINISTRACAO GERAL,SEM SUBELEMENTO,Administração Geral,Pessoa Jurídica,2 - Estimativo,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE ADMINISTRACAO
GESTAO TECNICA E ADMINISTRATIVA DA SEC DE PLANEJAMENTO ORCAMENTO E GES,Despesas Correntes,09795881000159,19/05/2017,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Administração,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM PAGAMENTO DE ART PE20170151494CONFORME EM ANEXO,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA,0000001019,PLANEJAMENTO GOVERNAMENTAL,SEM SUBELEMENTO,Planejamento e Orçamento,Pessoa Jurídica,1 - Ordinário,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE PLANEJAMENTO ORCAMENTOE GESTAO
PROGRAMA ACESSUASTRABALHO,Despesas Correntes,00005427611495,02/05/2017,Outros Serviços de Terceiros – Pessoa Física,Original,Assistência Social,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERESE AOSERVICO PRESTADO DE REALIZAR ATIVIDADES PARA PLANEJAMENTO DAS ACOES ESTRATEGICAS DO PROGRAMA DE ERRADICACAO DO TRABALHO INFANTIL DESTE MUNICIPIO,2017NE0000344,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,JOSE JANAILSON DOS SANTOS SOUZA,0000000434,ASSISTENCIA AO MENOR,SEM SUBELEMENTO,Assistência a Criança e ao Adolescente,Pessoa Física,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL
