acao,categoria_economica,cpf_cnpj,data_empenho,elemento_despesa,especie_empenho,funcao,grupo_despesa,historico_empenho,id_empenho,licitacao_modalidade,licitacao_sequencial_modalidade,modalidade_aplicacao,nome_razao_social,num_empenho,programa,subelemento_despesa,subfuncao,tipo,tipo_empenho,unidade_jurisdicionada,unidade_orcamentaria
GESTAO TECNICA E ADMINISTRATIVA DA SECRETARIA DE RECEITA MUNICIPAL,Despesas Correntes,29979036004138,14/03/2017,Outros Encargos sobre a Dívida por Contrato,Original,Administração,Juros e Encargos da Dívida,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM JUROS E MULTAS REFERENTE PAGAMENTO INSS TERCEIROS COMPETENCIA 032016,2017NE0000690,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,INSSINSTITUTO NACIONAL DO SEGURO SOCIAL,0000000690,ADMINISTRACAO GERAL,SEM SUBELEMENTO,Administração Financeira,Pessoa Jurídica,1 - Ordinário,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE RECEITA MUNICIPAL
PROGRAMA DE MELHORIA DO ACESSO E QUALIDADEPMAQ,Despesas Correntes,00070949806129,02/01/2017,Contribuições,Original,Saúde,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERENTE AO AUXILIO FINANCEIRO PARA AS DESPESAS COM LOCACAO DE IMOVEL MANUTENCAO DO IMOVEL AGUALUZINTERNET AUXILIO ALIMENTACAO PARA O SRA LIUDMILA LARA ACOSTA PROFISSIONAL DO PROGRAMA MAIS MEDICO A DISPOSICAO DO PSF DONA DOM DESTE MUNICIPIO DE SANTA CRUZ DO CAPIBARIBEPE NO PERIODO DE JANEIRO A DEZEMBRO DE 2017,2017NE0000690,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,LIUDMILA LARA ACOSTA,0000000100,ASSISTENCIA MEDICA E SANITARIA,SEM SUBELEMENTO,Atenção Básica,Pessoa Física,3 - Global,Fundo Municipal de Saúde de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAUDE
MANUTENCAO DA ILUMINACAO PUBLICA,Despesas Correntes,15091751000138,12/01/2017,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Urbanismo,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COMA MANUTENCAO DO PARQUE DE ILUMINACAO PUBLICA DESTE MUNICIPIO NO EXERCICIO DE 2017,2017NE0000690,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,CONSORCIO PUBLICO INTERMUNICIPAL DO AGRESTE PERNAMBUCANO E FRONTEIRAS (CONIAPE),0000000243,ILUMINACAO PUBLICA,SEM SUBELEMENTO,Serviços Urbanos,Pessoa Jurídica,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE ADMINISTRACAO
PROGRAMA DE MELHORIA DO ACESSO E QUALIDADEPMAQ,Despesas Correntes,00007039726181,02/01/2017,Contribuições,Original,Saúde,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERENTE AO AUXILIO FINANCEIRO PARA AS DESPESAS COM LOCACAO DE IMOVEL MANUTENCAO DO IMOVEL AGUALUZINTERNET AUXILIO ALIMENTACAO PARA O SRA VIOLEYDES ROJAS MESA PROFISSIONAL DO PROGRAMA MAIS MEDICO A DISPOSICAO DO PSF PALESTINA DESTE MUNICIPIO DE SANTA CRUZ DO CAPIBARIBEPE NO PERIODO DE JANEIRO A DEZEMBRO DE 2017,2017NE0000690,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,VIOLEIDYS ROJAS MESA,0000000095,ASSISTENCIA MEDICA E SANITARIA,SEM SUBELEMENTO,Atenção Básica,Pessoa Física,3 - Global,Fundo Municipal de Saúde de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAUDE
GESTAO TECNICA E ADMINISTRATIVA DA SECRETARIA,Despesas Correntes,00002971120406,09/03/2017,Diárias – Civil,Original,Assistência Social,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERESE A LIBERACAO DE UMA DIARIA PARA QUE A SENHORA FABIOLA FEITOSA SE DIRIJA ATE A CIDADE DE CARUARUPE MONTAR CTPS CARTEIRA DE TRABALHO PARA ATENDER A POPULACAO DURANTE O DIA 15 DE MARCO DE 2017,2017NE0000690,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,FABIOLA FEITOSA GALDINO DOS SANTOS,0000000208,SUPERVISAO E COORDENACAO SUPERIOR,SEM SUBELEMENTO,Administração Geral,Pessoa Física,1 - Ordinário,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE CIDADANIA E INCLUSAO SOCIAL
PROGRAMA ACESSUASTRABALHO,Despesas Correntes,00005629664476,14/03/2017,Passagens e Despesas com Locomoção,Original,Assistência Social,Outras Despesas Correntes,REFERENTE A UMA DIARIA PARA O PRESIDENTE DESTE CONSELHO PARA BUSCA DE MATERIAIS NO CEDCA,2017NE0000690,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,KLEITON FERREIRA DE SOUSA,0000000015,ASSISTENCIA AO MENOR,SEM SUBELEMENTO,Assistência a Criança e ao Adolescente,Pessoa Física,1 - Ordinário,,FUNDO MUNICIPAL DO DIREITO DA CRIANCA E ADOLESCENT
MANUTENCAO DA OUVIDORIA,Despesas Correntes,24339129000278,05/01/2017,Material de Consumo,Original,Saúde,Outras Despesas Correntes,VALOR QUE SE EMPENHA REFERENTE 1 TERMO ADITIVO PARA AQUISICAO DE MATERIAL DE LIMPEZA PARA ATENDER AS NECESSIDADES DA UNIDADE DE PRONTO ATENDIMENTOUPA DESTE MUNICIPIO DE SANTA CRUZ DO CAPIBARIBEPE CONFORME CONTRATO N 0412016 PROCESSO LICITATORIO N 0422016 E PREGAO PRESENCIAL N0242016,2017NE0000690,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,TANIA MARIA VASCONCELOS NEVES ABELENDA,0000000157,ASSISTENCIA MEDICA E SANITARIA,SEM SUBELEMENTO,Administração Geral,Pessoa Jurídica,3 - Global,Fundo Municipal de Saúde de Santa Cruz do Capibaribe,FUNDO MUNICIPAL DE SAUDE
GESTAO TECNICA E ADMINISTRATIVA DA SECRETARIA DE RECEITA MUNICIPAL,Despesas Correntes,29979036004138,14/03/2017,Outros Encargos sobre a Dívida por Contrato,Original,Administração,Juros e Encargos da Dívida,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM JUROS E MULTAS REFERENTE PAGAMENTO INSS TERCEIROS COMPETENCIA 122015,2017NE0000690,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,INSSINSTITUTO NACIONAL DO SEGURO SOCIAL,0000000692,ADMINISTRACAO GERAL,SEM SUBELEMENTO,Administração Financeira,Pessoa Jurídica,1 - Ordinário,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE RECEITA MUNICIPAL
GESTAO TECNICA E ADMINISTRATIVA DA SEC DE PLANEJAMENTO ORCAMENTO E GES,Despesas Correntes,00005372911484,10/01/2017,Diárias – Civil,Original,Administração,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM VIAGEM A RECIFEPE PARA ENTREGA DE DOCUMENTOS NA SECRETARIA DE TURISMO E ESPORTES DO ESTADO DE PERNAMBUCO E ATUALIZACAO DO SINCOV NA FUNDACAO JOAQUIM NABUCO SAIDA 26012017 RETORNO 26012017,2017NE0000690,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,MANOEL RODRIGO BEZERRA DO NASCIMENTO,0000000101,PLANEJAMENTO GOVERNAMENTAL,SEM SUBELEMENTO,Planejamento e Orçamento,Pessoa Física,1 - Ordinário,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE PLANEJAMENTO ORCAMENTOE GESTAO
RECURSOS PARA REGULARIZAR PRECATORIOS,Despesas Correntes,11141363000163,02/02/2017,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Administração,Outras Despesas Correntes,VALOR QUE SE EMPENHA DESTINASE A CUSTEAR DESPESAS COM ASSESSORIA JURIDICA LEGAL PARA SUPRIR AS NECESSIDADE DESTA PREFEITURA NO EXERCICIO DE 2017,2017NE0000690,Dispensa por valor,0000/2017,APLICAÇÕES DIRETAS,ASSOCIACAO MUNICIPALISTA DE PERNAMBUCO - AMUPE,0000000515,ADMINISTRACAO GERAL,SEM SUBELEMENTO,Administração Geral,Pessoa Jurídica,3 - Global,Prefeitura Municipal de Santa Cruz do Capibaribe,SECRETARIA DE ADMINISTRACAO
