acao,categoria_economica,cpf_cnpj,data_empenho,elemento_despesa,especie_empenho,funcao,grupo_despesa,historico_empenho,id_empenho,licitacao_modalidade,licitacao_sequencial_modalidade,modalidade_aplicacao,nome_razao_social,num_empenho,programa,subelemento_despesa,subfuncao,tipo,tipo_empenho,unidade_jurisdicionada,unidade_orcamentaria
MANUTENÇÃO DO F M A S,Despesas Correntes,10835932000108,04/01/2016,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Assistência Social,Outras Despesas Correntes,VALOR QUE SE ESTIMA REFERE-SE AO FORNECIMENTO DE ENERGIA ELETRICA PARA ATENDER A SECRETARIA DE CIDADANIA E INCLUSÃO SOCIAL E AOS SEUS PROGRAMAS DURANTE O ANO DE 2016.,2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,CELPE - COMPANHIA ENERGETICA DE PERNAMBUCO,0000000010,ADMINISTRAÇÃO GERAL,SEM SUBELEMENTO,Administração Geral,Pessoa Jurídica,2 - Estimativo,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
GESTÃO TÉCNICA E ADMINISTRATIVA DA SECRETARIA,Despesas Correntes,00098450620406,01/11/2016,Diárias – Civil,Original,Assistência Social,Outras Despesas Correntes,"VALOR QUE SE EMPENHA REFERE-SE A LIBERAÇÃO DE 05 DIÁRIAS PARA QUE A SENHORA JAÍRA LUCIA SE DIRIJA ATÉ A CIDADE DE CARUARU-PE, PARA PARTICIPAR DO CAPACITASUAS PARA ATUALIZAÇÃO DE PLANOS DE ASSISTÊNCIA SOCIAL. DURANTE O PERÍODO DE 21/11/2016 A 25/11/2016.",2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,JAIRA LUCIA VICTOR DE CASTRO MONTEIRO,0000000961,SUPERVISÃO E COORDENAÇÃO SUPERIOR,SEM SUBELEMENTO,Administração Geral,Folha de Pagamento,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,SECRETARIA DA CIDADANIA E INCLUSÃO SOCIAL
MANUTENÇÃO DO CONSELHO TUTELAR,Despesas Correntes,00000000000000,01/08/2016,Vencimentos e Vantagens Fixas – Pessoal Civil,Original,Assistência Social,Pessoal e Encargos Sociais,"VALOR QUE SE ESTIMA REFERE-SE A FOLHA DE PAGAMENTO DO CONSELHO TUTELAR, DURANTE O ANO DE 2016.",2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,FOLHA DE PAGAMENTO (FORNECEDOR PADRÃO),0000000757,SUPERVISÃO E COORDENAÇÃO SUPERIOR,SEM SUBELEMENTO,Administração Geral,Pessoa Jurídica,2 - Estimativo,Fundo Municipal de Assistência Social de Santa Cruz do Capib,SECRETARIA DA CIDADANIA E INCLUSÃO SOCIAL
MANUTENÇÃO DO F M A S,Despesas Correntes,00011012076474,01/11/2016,Diárias – Civil,Original,Assistência Social,Outras Despesas Correntes,"VALOR QUE SE EMEPNHA REFERE-SE A LIBERAÇÃO DE 1 DIÁRIAS PARA QUE ALEITON DOMINGO SE DIRIJA ATÉ A CIDADE DE RECIFE-PE, COM IDA AO ITB, PEGAR CÉDULAS DE IDENTIDADE PARA ATENDER A POPULAÇÃO. DURANTE O DIA 17/11/2016 A 17/11/2016.",2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,ALEILTON DOMINGO DE ANDRADE,0000000956,ADMINISTRAÇÃO GERAL,SEM SUBELEMENTO,Administração Geral,Pessoa Física,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
MANUTENÇÃO DO F M A S,Despesas Correntes,00006603322480,01/11/2016,Diárias – Civil,Original,Assistência Social,Outras Despesas Correntes,"VALOR QUE SE EMPENHA REFERE-SE A LIBERAÇÃO DE UMA DIARIA PARA QUE O SENHORA ELAYNE XAVIER, SE DIRIJA ATÉ A CIDADE DE RECIFE-PE, COM IDA AO ITB - INSTITUTO TAVARES BURIL, PEGAR CEDULAS DE IDENTIDADE PARA ATENDER A POPULAÇÃO. DURANTE O DIA 17 DE NOVEMBRO DE 2016.",2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,ELAYNE XAVIER SILVESTRE BERNARDO,0000000957,ADMINISTRAÇÃO GERAL,SEM SUBELEMENTO,Administração Geral,Pessoa Física,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
MANUTENÇÃO DO F M A S,Despesas Correntes,00008684713486,01/11/2016,Diárias – Civil,Original,Assistência Social,Outras Despesas Correntes,"VALOR QUE SE EMPENHA REFERE-SE A LIBERAÇÃO DE UMA DIARIA PARA QUE O SENHOR, JOSÉ THIAGO SE DIRIJA ATÉ A CIDADE DE RECIFE-PE, COM IDA AO ITB - INSTITUTO DE INDENTIFICAÇÃO TAVRES BURIL, PARA CONDUZIR MATERIAL DE IDENTIFICAÇÃO PARA ATENDER A POPULAÇÃO, DURANTE O DIA 17 DE NOVEMBRO DE 2016.",2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,JOSE THIAGO DE OLIVEIRA LEMOS,0000000958,ADMINISTRAÇÃO GERAL,SEM SUBELEMENTO,Administração Geral,Pessoa Física,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
PROGRAMA IGD-SUAS,Despesas Correntes,00002355110484,01/11/2016,Diárias – Civil,Original,Assistência Social,Outras Despesas Correntes,"VALOR QUE SE EMPENHA REFERE-SE À LIBERAÇÃO DE UMA DIARIA PARA QUE A SENHORA CRISTIANE DA SILVA, SE DIRIJA ATE A CIDADE DE RECIFE-PE, PARA ENCAMINHAR DEMONSTRATIVOS SINTÉTICOS QUADRIMESTRAL REFERENTES A TRANSFERÊNCIAS FINANCEIRAS DO FUNDO ESTADUAL, DURANTE O DIA 17 DE NOVEMBRO DE 2016.",2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,CRISTIANE DA SILVA SOUZA,0000000959,ASSISTÊNCIA SOCIAL GERAL,SEM SUBELEMENTO,Assistência Comunitária,Folha de Pagamento,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
GESTÃO TÉCNICA E ADMINISTRATIVA DA SECRETARIA,Despesas Correntes,00007135364465,01/11/2016,Diárias – Civil,Original,Assistência Social,Outras Despesas Correntes,"VALOR QUE SE EMPENHA REFERE-SE A LIBERAÇÃO DE 3 DIÁRIAS PARA QUE A SENHORA ELISSANDRA VIEIRA PARA ACOMPANHAR A CRIANÇA MICHELE LIMA PARA TRATAMENTO MÉDICO (TRANSPLANTE DE FÍGADO), DURANTE OS DIAS 16/11/2016 A 20/11/2016.",2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,ELISSANDRA VIEIRA DOS SANTOS,0000000955,SUPERVISÃO E COORDENAÇÃO SUPERIOR,SEM SUBELEMENTO,Administração Geral,Pessoa Física,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,SECRETARIA DA CIDADANIA E INCLUSÃO SOCIAL
CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL-CRAS,Despesas Correntes,00001176042408,03/10/2016,Outros Serviços de Terceiros – Pessoa Física,Original,Assistência Social,Outras Despesas Correntes,"VALOR QUE SE EMPENHA REFERE-SE A REALIZAR O SERVIÇO PRESTADO DE ACOMPANHAMENTO E PALESTRAS COM GRUPO DE BENEFICIÁRIOS DO PROGRAMA BOLSA FAMÍLIA EM DESCUMPRIMENTO DAS CONDICIONALIDADES DO PROGRAMA REFERENCIADOS PELO CRAS - CENTRO DE REFERÊNCIA DA ASSISTÊNCIA SOCIAL, DURANTE O MÊS DE OUTUBRO DE 2016.",2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,ALINE TATIANE DA SILVA,0000000858,ASSISTÊNCIA SOCIAL GERAL,SEM SUBELEMENTO,Assistência Comunitária,Pessoa Física,1 - Ordinário,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL-CRAS,Despesas Correntes,24339129000278,13/07/2016,Material de Consumo,Original,Assistência Social,Outras Despesas Correntes,"O VALOR QUE SE ESTIMA REFERE-SE AO CONTRATO 013/2016 PARA O FORNECIMENTO PARCELADO DE MATERIAL DE HIGIENE PESSOAL (LOTE I); PRODUTOS DE LIMPEZA (LOTE II); E DESCARTÁVEIS (LOTE III) DESTINADOS AO CRAS - CENTRO DE REFERÊNCIA SOCIAL DE ASSISTÊNCIA SOCIAL, CONFORME ESPECIFICADO E QUANTIFICADO NO ANEXO V DO EDITAL. DURANTE O PERÍODO DE 13 DE JULHO A 31 DE DEZEMBRO DE 2016.",2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,TANIA MARIA VASCONCELOS NEVES ABELENDA,0000000681,ASSISTÊNCIA SOCIAL GERAL,SEM SUBELEMENTO,Assistência Comunitária,Pessoa Jurídica,2 - Estimativo,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
CENTRO DE REFERENCIA DE ASSISTÊNCIA SOCIAL-CRAS,Despesas Correntes,03370994000126,29/07/2016,Material de Consumo,Original,Assistência Social,Outras Despesas Correntes,"VALOR QUE SE ESTIMA REFERE-SE AO FORNECIMENTO PARCELADO DE MATERIAL DE EXPEDIENTE E DIDÁTICO, PARA O CRAS-CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL, DURANTE O PERIODO DE 29 DE JULHO À 31 DE DEZEMBRO DE 2016.",2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,LIVRARIA E PAPELARIA ATUAL LTDAME,0000000697,ASSISTÊNCIA SOCIAL GERAL,SEM SUBELEMENTO,Assistência Comunitária,Pessoa Jurídica,2 - Estimativo,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
MANUTENÇÃO DO F M A S,Despesas Correntes,09769035000164,04/01/2016,Outros Serviços de Terceiros – Pessoa Jurídica,Original,Assistência Social,Outras Despesas Correntes,VALOR QUE SE ESTIMA REFERE-SE AO FORNECIMENTO DE ÁGUA PARA ATENDER A SECRETARIA DE CIDADANIA E INCLUSÃO SOCIAL E AOS SEUS PROGRAMAS DURANTE O ANO DE 2016.,2016NE0000010,Sem licitação,0000/2016,APLICAÇÕES DIRETAS,COMPESA - COMPANHIA PERNAMBUCANA DE SANEAMENTO,0000000012,ADMINISTRAÇÃO GERAL,SEM SUBELEMENTO,Administração Geral,Pessoa Jurídica,2 - Estimativo,Fundo Municipal de Assistência Social de Santa Cruz do Capib,FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
